,日期索引,入流过程
2038/11/20,32,8050.083294
2038/11/21,33,8662.674326
2038/11/22,33,10296.71229
2038/11/23,33,8451.546549
2038/11/24,33,9524.661043
2038/11/25,33,7173.209749
2038/11/26,33,7093.217665
2038/11/27,33,6740.552062
2038/11/28,33,6822.424878
2038/11/29,33,7923.859244
2038/11/30,33,7781.865613
2038/12/1,34,9101.449625
2038/12/2,34,8095.631102
2038/12/3,34,6992.355406
2038/12/4,34,6294.496717
2038/12/5,34,7341.638176
2038/12/6,34,6770.956721
2038/12/7,34,7703.175129
2038/12/8,34,6969.137212
2038/12/9,34,7029.234913
2038/12/10,34,5728.567483
2038/12/11,35,6468.598934
2038/12/12,35,7015.444269
2038/12/13,35,5882.389765
2038/12/14,35,5937.144525
2038/12/15,35,6023.39095
2038/12/16,35,6513.775173
2038/12/17,35,6279.263836
2038/12/18,35,5416.948874
2038/12/19,35,5210.315906
2038/12/20,35,5936.340714
2038/12/21,36,6995.935842
2038/12/22,36,5952.747432
2038/12/23,36,5480.228661
2038/12/24,36,5508.186276
2038/12/25,36,6048.741238
2038/12/26,36,6181.740429
2038/12/27,36,5871.363305
2038/12/28,36,5906.910891
2038/12/29,36,5743.239351
2038/12/30,36,5185.634031
2038/12/31,36,5675.788934
2039/1/1,1,4857.557612
2039/1/2,1,5436.219748
2039/1/3,1,4717.584007
2039/1/4,1,4529.99538
2039/1/5,1,4552.41003
2039/1/6,1,5520.25659
2039/1/7,1,5380.986539
2039/1/8,1,4843.445326
2039/1/9,1,5490.162042
2039/1/10,1,4945.842525
2039/1/11,2,5896.877431
2039/1/12,2,5574.114901
2039/1/13,2,5262.324835
2039/1/14,2,4809.173879
2039/1/15,2,5530.016155
2039/1/16,2,5753.885524
2039/1/17,2,5646.296907
2039/1/18,2,5346.462879
2039/1/19,2,5480.957163
2039/1/20,2,4736.20799
2039/1/21,3,5638.623222
2039/1/22,3,4607.008197
2039/1/23,3,4970.103728
2039/1/24,3,5603.152085
2039/1/25,3,4922.003923
2039/1/26,3,5294.817455
2039/1/27,3,5060.829073
2039/1/28,3,5560.150155
2039/1/29,3,4575.344856
2039/1/30,3,4854.804819
2039/1/31,3,4294.300765
2039/2/1,4,5348.253676
2039/2/2,4,5407.605929
2039/2/3,4,4914.613211
2039/2/4,4,4814.565399
2039/2/5,4,5302.668548
2039/2/6,4,5379.253787
2039/2/7,4,4658.204951
2039/2/8,4,4530.598952
2039/2/9,4,4766.241846
2039/2/10,4,4740.118324
2039/2/11,5,4564.028651
2039/2/12,5,4760.290499
2039/2/13,5,5375.394932
2039/2/14,5,5015.060093
2039/2/15,5,4958.129099
2039/2/16,5,5408.110879
2039/2/17,5,4963.648461
2039/2/18,5,5324.199175
2039/2/19,5,4840.751152
2039/2/20,5,4762.217082
2039/2/21,6,5636.645938
2039/2/22,6,6095.671886
2039/2/23,6,4682.776178
2039/2/24,6,4990.54502
2039/2/25,6,4537.067418
2039/2/26,6,4918.447566
2039/2/27,6,5908.098893
2039/2/28,6,5321.168394
2039/3/1,7,4192.157303
2039/3/2,7,4789.557374
2039/3/3,7,5260.719078
2039/3/4,7,5038.426804
2039/3/5,7,4947.693946
2039/3/6,7,6092.442587
2039/3/7,7,4618.852712
2039/3/8,7,5558.972041
2039/3/9,7,4664.574738
2039/3/10,7,5003.187839
2039/3/11,8,5465.233602
2039/3/12,8,5672.979061
2039/3/13,8,5918.473938
2039/3/14,8,5581.015942
2039/3/15,8,5859.574366
2039/3/16,8,5619.089947
2039/3/17,8,4558.23844
2039/3/18,8,5482.159122
2039/3/19,8,5864.871888
2039/3/20,8,6173.010918
2039/3/21,9,5139.58815
2039/3/22,9,5945.484473
2039/3/23,9,4733.866159
2039/3/24,9,4609.228394
2039/3/25,9,5368.131495
2039/3/26,9,6139.060557
2039/3/27,9,5584.306301
2039/3/28,9,5358.1525
2039/3/29,9,5523.240964
2039/3/30,9,5674.274997
2039/3/31,9,6026.604174
2039/4/1,10,6393.067758
2039/4/2,10,7003.143089
2039/4/3,10,7027.343829
2039/4/4,10,5388.202195
2039/4/5,10,6427.3806
2039/4/6,10,5258.907907
2039/4/7,10,5599.744946
2039/4/8,10,5573.012609
2039/4/9,10,6165.758647
2039/4/10,10,5616.054551
2039/4/11,11,6561.039523
2039/4/12,11,6330.890225
2039/4/13,11,6700.753696
2039/4/14,11,5998.644384
2039/4/15,11,7259.008633
2039/4/16,11,7589.572237
2039/4/17,11,7380.250547
2039/4/18,11,8592.669907
2039/4/19,11,7415.90862
2039/4/20,11,9056.113003
2039/4/21,12,8937.171968
2039/4/22,12,7234.342912
2039/4/23,12,8982.108729
2039/4/24,12,7387.582732
2039/4/25,12,7991.669103
2039/4/26,12,9300.908547
2039/4/27,12,9957.342129
2039/4/28,12,8833.796877
2039/4/29,12,9405.446343
2039/4/30,12,8918.385361
2039/5/1,13,7056.041089
2039/5/2,13,6283.078356
2039/5/3,13,7734.76046
2039/5/4,13,9006.772218
2039/5/5,13,8400.645429
2039/5/6,13,7732.283195
2039/5/7,13,7370.831371
2039/5/8,13,7714.653013
2039/5/9,13,8383.553464
2039/5/10,13,10228.70014
2039/5/11,14,7994.075057
2039/5/12,14,6763.420464
2039/5/13,14,8277.439621
2039/5/14,14,9304.310968
2039/5/15,14,9624.164305
2039/5/16,14,7773.810663
2039/5/17,14,9284.488692
2039/5/18,14,9219.611211
2039/5/19,14,8162.360258
2039/5/20,14,8115.08763
2039/5/21,15,9105.552112
2039/5/22,15,10762.21748
2039/5/23,15,9349.850746
2039/5/24,15,8834.968649
2039/5/25,15,9862.908391
2039/5/26,15,9761.264668
2039/5/27,15,10608.51466
2039/5/28,15,12886.81372
2039/5/29,15,13579.62132
2039/5/30,15,16053.55281
2039/5/31,15,15364.69345
2039/6/1,16,15030.31134
2039/6/2,16,14539.51537
2039/6/3,16,16759.10389
2039/6/4,16,17754.95478
2039/6/5,16,14628.99122
2039/6/6,16,19119.04623
2039/6/7,16,15912.47445
2039/6/8,16,16231.72296
2039/6/9,16,15753.20131
2039/6/10,16,10857.00702
2039/6/11,17,15546.99994
2039/6/12,17,16864.38205
2039/6/13,17,16496.04392
2039/6/14,17,23073.23668
2039/6/15,17,15876.16349
2039/6/16,17,17752.88016
2039/6/17,17,17039.21385
2039/6/18,17,23985.82679
2039/6/19,17,13836.74926
2039/6/20,17,15780.94424
2039/6/21,18,16456.54618
2039/6/22,18,19575.0893
2039/6/23,18,15969.68567
2039/6/24,18,16099.34282
2039/6/25,18,17113.3851
2039/6/26,18,20063.82362
2039/6/27,18,17520.48324
2039/6/28,18,21828.41481
2039/6/29,18,23748.98934
2039/6/30,18,24018.24297
2039/7/1,19,20164.10021
2039/7/2,19,24029.62149
2039/7/3,19,23464.8102
2039/7/4,19,18435.64694
2039/7/5,19,17250.92159
2039/7/6,19,26836.42445
2039/7/7,19,21081.78947
2039/7/8,19,31304.03686
2039/7/9,19,28336.75438
2039/7/10,19,30017.46155
2039/7/11,20,26376.44646
2039/7/12,20,25796.10607
2039/7/13,20,21105.56269
2039/7/14,20,27895.38007
2039/7/15,20,25120.49587
2039/7/16,20,19693.86386
2039/7/17,20,25871.09797
2039/7/18,20,19382.9635
2039/7/19,20,21083.80875
2039/7/20,20,18920.75002
2039/7/21,21,29382.43682
2039/7/22,21,22325.56676
2039/7/23,21,17349.55623
2039/7/24,21,22793.70846
2039/7/25,21,17416.0967
2039/7/26,21,18956.06793
2039/7/27,21,21895.67306
2039/7/28,21,22665.66187
2039/7/29,21,22551.82367
2039/7/30,21,18848.25522
2039/7/31,21,20816.17757
2039/8/1,22,19502.15888
2039/8/2,22,30825.55361
2039/8/3,22,23420.09001
2039/8/4,22,25416.91688
2039/8/5,22,24554.65464
2039/8/6,22,23821.1904
2039/8/7,22,22493.88707
2039/8/8,22,17827.50251
2039/8/9,22,20265.38279
2039/8/10,22,24405.41829
2039/8/11,23,21553.07929
2039/8/12,23,23423.21249
2039/8/13,23,12632.11931
2039/8/14,23,18385.39649
2039/8/15,23,19807.45681
2039/8/16,23,19634.04225
2039/8/17,23,21127.78665
2039/8/18,23,22526.19623
2039/8/19,23,17403.68021
2039/8/20,23,12681.31962
2039/8/21,24,18540.09815
2039/8/22,24,23472.76374
2039/8/23,24,27730.59107
2039/8/24,24,21177.27157
2039/8/25,24,27568.29199
2039/8/26,24,23148.00994
2039/8/27,24,21269.75053
2039/8/28,24,25242.21459
2039/8/29,24,16568.55803
2039/8/30,24,19410.2385
2039/8/31,24,26177.51758
2039/9/1,25,25970.58697
2039/9/2,25,20144.4536
2039/9/3,25,18044.84055
2039/9/4,25,19910.34099
2039/9/5,25,21365.75439
2039/9/6,25,20420.86859
2039/9/7,25,24469.52572
2039/9/8,25,20025.76365
2039/9/9,25,18814.97215
2039/9/10,25,16260.01463
2039/9/11,26,17092.18015
2039/9/12,26,18608.39359
2039/9/13,26,18526.1682
2039/9/14,26,20849.8945
2039/9/15,26,20969.21891
2039/9/16,26,23245.01687
2039/9/17,26,20828.72715
2039/9/18,26,17348.97731
2039/9/19,26,20390.79306
2039/9/20,26,17818.80189
2039/9/21,27,17651.87694
2039/9/22,27,16683.97237
2039/9/23,27,17105.08137
2039/9/24,27,17198.18288
2039/9/25,27,19010.43805
2039/9/26,27,14861.27336
2039/9/27,27,17410.70724
2039/9/28,27,17803.88507
2039/9/29,27,20519.21051
2039/9/30,27,19324.1264
2039/10/1,28,19198.5158
2039/10/2,28,21255.79025
2039/10/3,28,17836.27898
2039/10/4,28,18471.61923
2039/10/5,28,15240.46994
2039/10/6,28,12316.29376
2039/10/7,28,11003.76591
2039/10/8,28,12896.29819
2039/10/9,28,14227.27243
2039/10/10,28,17300.9234
2039/10/11,29,17719.91912
2039/10/12,29,13993.38106
2039/10/13,29,13733.08922
2039/10/14,29,14923.98051
2039/10/15,29,14220.82556
2039/10/16,29,13889.28947
2039/10/17,29,11821.04999
2039/10/18,29,9905.10184
2039/10/19,29,10436.59627
2039/10/20,29,12740.8169
2039/10/21,30,14162.84403
2039/10/22,30,13411.2228
2039/10/23,30,10437.78385
2039/10/24,30,12145.42705
2039/10/25,30,12206.93439
2039/10/26,30,10828.88122
2039/10/27,30,8618.981203
2039/10/28,30,9125.282904
2039/10/29,30,7594.106018
2039/10/30,30,8891.97784
2039/10/31,30,10161.37773
2039/11/1,31,9909.131429
2039/11/2,31,10520.60062
2039/11/3,31,9803.620211
2039/11/4,31,11605.62492
2039/11/5,31,11608.57053
2039/11/6,31,11310.62168
2039/11/7,31,13765.57875
2039/11/8,31,10423.57169
2039/11/9,31,11503.08695
2039/11/10,31,11100.4619
2039/11/11,32,8408.44139
2039/11/12,32,7380.892651
2039/11/13,32,6996.523144
2039/11/14,32,5583.376422
2039/11/15,32,6896.101103
2039/11/16,32,7676.155877
2039/11/17,32,7351.113986
2039/11/18,32,8965.020431
2039/11/19,32,7148.500726
2039/11/20,32,5965.778068
2039/11/21,33,6079.495727
2039/11/22,33,7070.758156
2039/11/23,33,8756.809683
2039/11/24,33,9363.984882
2039/11/25,33,8253.920132
2039/11/26,33,7454.34499
2039/11/27,33,7586.640568
2039/11/28,33,5804.160792
2039/11/29,33,6426.107926
2039/11/30,33,7435.427822
2039/12/1,34,7570.568719
2039/12/2,34,6125.56183
2039/12/3,34,6798.348626
2039/12/4,34,5985.127751
2039/12/5,34,5362.969203
2039/12/6,34,6235.690326
2039/12/7,34,5283.85428
2039/12/8,34,4684.41993
2039/12/9,34,5031.37707
2039/12/10,34,5587.120508
2039/12/11,35,5735.707244
2039/12/12,35,4499.922298
2039/12/13,35,5570.365004
2039/12/14,35,5146.434898
2039/12/15,35,5446.856836
2039/12/16,35,5086.565823
2039/12/17,35,5553.920704
2039/12/18,35,5196.961719
2039/12/19,35,5685.821046
2039/12/20,35,4872.340305
2039/12/21,36,4792.109921
2039/12/22,36,5207.818581
2039/12/23,36,5055.792859
2039/12/24,36,5856.608951
2039/12/25,36,5754.411234
2039/12/26,36,6785.134761
2039/12/27,36,5291.178017
2039/12/28,36,5344.649808
2039/12/29,36,4955.09805
2039/12/30,36,4750.432006
2039/12/31,36,5201.935305
2040/1/1,1,6815.982651
2040/1/2,1,5705.772664
2040/1/3,1,6128.027892
2040/1/4,1,6118.333338
2040/1/5,1,6486.893858
2040/1/6,1,6354.649221
2040/1/7,1,5987.603335
2040/1/8,1,6663.121778
2040/1/9,1,7914.663777
2040/1/10,1,6219.567573
2040/1/11,2,6006.344393
2040/1/12,2,5926.334798
2040/1/13,2,6413.981209
2040/1/14,2,6717.631074
2040/1/15,2,5695.238543
2040/1/16,2,6071.131736
2040/1/17,2,5553.961769
2040/1/18,2,5600.73806
2040/1/19,2,6854.607171
2040/1/20,2,6941.2391
2040/1/21,3,6052.848915
2040/1/22,3,6378.327861
2040/1/23,3,6592.372378
2040/1/24,3,6271.41043
2040/1/25,3,6714.125882
2040/1/26,3,6758.54064
2040/1/27,3,5984.402318
2040/1/28,3,6416.935587
2040/1/29,3,6588.590425
2040/1/30,3,6127.779282
2040/1/31,3,6234.102581
2040/2/1,4,5619.39506
2040/2/2,4,6399.997343
2040/2/3,4,6073.35812
2040/2/4,4,6290.0067
2040/2/5,4,6291.185596
2040/2/6,4,6288.83554
2040/2/7,4,6233.084241
2040/2/8,4,6033.34675
2040/2/9,4,5535.822576
2040/2/10,4,6492.457633
2040/2/11,5,5871.214445
2040/2/12,5,6597.884372
2040/2/13,5,6583.015939
2040/2/14,5,5587.814053
2040/2/15,5,5710.486932
2040/2/16,5,5766.681078
2040/2/17,5,5877.345743
2040/2/18,5,6278.727885
2040/2/19,5,5980.257277
2040/2/20,5,6094.721972
2040/2/21,6,5534.332222
2040/2/22,6,5920.729106
2040/2/23,6,5932.816658
2040/2/24,6,6158.171928
2040/2/25,6,6242.002303
2040/2/26,6,5353.360466
2040/2/27,6,6044.988803
2040/2/28,6,6659.619034
2040/2/29,6,5993.797504
2040/3/1,7,6909.708
2040/3/2,7,7349.508307
2040/3/3,7,6062.373775
2040/3/4,7,5402.007946
2040/3/5,7,6665.095083
2040/3/6,7,6793.920164
2040/3/7,7,5711.540038
2040/3/8,7,6587.855577
2040/3/9,7,7145.827764
2040/3/10,7,5557.440812
2040/3/11,8,6298.210163
2040/3/12,8,7003.092263
2040/3/13,8,7161.037492
2040/3/14,8,6656.982639
2040/3/15,8,5710.35382
2040/3/16,8,6928.098943
2040/3/17,8,7267.352647
2040/3/18,8,7016.359864
2040/3/19,8,6256.867808
2040/3/20,8,7287.940568
2040/3/21,9,8538.370911
2040/3/22,9,6565.206293
2040/3/23,9,6454.458211
2040/3/24,9,6355.944045
2040/3/25,9,7079.639167
2040/3/26,9,6500.346294
2040/3/27,9,6555.987652
2040/3/28,9,6606.374168
2040/3/29,9,6570.281593
2040/3/30,9,8104.014726
2040/3/31,9,6721.819457
2040/4/1,10,8105.422528
2040/4/2,10,7274.18177
2040/4/3,10,7503.197613
2040/4/4,10,6181.650684
2040/4/5,10,6988.788824
2040/4/6,10,7792.423135
2040/4/7,10,8559.060044
2040/4/8,10,8576.233065
2040/4/9,10,8729.582072
2040/4/10,10,8334.738091
2040/4/11,11,8860.058074
2040/4/12,11,8434.206845
2040/4/13,11,8500.403717
2040/4/14,11,9707.120641
2040/4/15,11,9977.311292
2040/4/16,11,9357.619809
2040/4/17,11,9511.870768
2040/4/18,11,7780.634571
2040/4/19,11,7162.348307
2040/4/20,11,8770.556851
2040/4/21,12,8893.503071
2040/4/22,12,9577.461253
2040/4/23,12,9144.445139
2040/4/24,12,8797.765172
2040/4/25,12,10772.68786
2040/4/26,12,10796.75249
2040/4/27,12,12442.96765
2040/4/28,12,10386.75087
2040/4/29,12,11721.09458
2040/4/30,12,10995.98988
2040/5/1,13,13463.17109
2040/5/2,13,10403.48777
2040/5/3,13,10872.55196
2040/5/4,13,9541.591322
2040/5/5,13,11155.88095
2040/5/6,13,13874.54594
2040/5/7,13,10453.04203
2040/5/8,13,11867.81063
2040/5/9,13,9786.829766
2040/5/10,13,11870.49483
2040/5/11,14,11951.6618
2040/5/12,14,11570.11902
2040/5/13,14,12402.04318
2040/5/14,14,12712.24023
2040/5/15,14,11791.88564
2040/5/16,14,12988.6299
2040/5/17,14,14522.51545
2040/5/18,14,17414.19345
2040/5/19,14,15087.27583
2040/5/20,14,15152.95276
2040/5/21,15,17691.75983
2040/5/22,15,15558.54985
2040/5/23,15,14866.2613
2040/5/24,15,14134.84673
2040/5/25,15,13219.87949
2040/5/26,15,15073.64016
2040/5/27,15,17708.67466
2040/5/28,15,19753.09607
2040/5/29,15,18077.41297
2040/5/30,15,18003.59033
2040/5/31,15,22131.98875
2040/6/1,16,21283.12844
2040/6/2,16,14500.71501
2040/6/3,16,21277.07431
2040/6/4,16,18536.06415
2040/6/5,16,19604.52197
2040/6/6,16,20089.45448
2040/6/7,16,22301.00226
2040/6/8,16,24910.44913
2040/6/9,16,21254.47187
2040/6/10,16,21655.71293
2040/6/11,17,19882.18422
2040/6/12,17,21683.527
2040/6/13,17,22965.85756
2040/6/14,17,15537.28623
2040/6/15,17,20058.50451
2040/6/16,17,18935.93118
2040/6/17,17,21377.85879
2040/6/18,17,22503.31721
2040/6/19,17,21882.63196
2040/6/20,17,19206.33878
2040/6/21,18,21052.24942
2040/6/22,18,28648.10509
2040/6/23,18,21919.57922
2040/6/24,18,21600.68778
2040/6/25,18,27774.35846
2040/6/26,18,20581.74057
2040/6/27,18,21922.16451
2040/6/28,18,27199.73274
2040/6/29,18,28359.19955
2040/6/30,18,26310.7289
2040/7/1,19,24414.42662
2040/7/2,19,21808.0965
2040/7/3,19,25909.92331
2040/7/4,19,24922.71176
2040/7/5,19,20054.69433
2040/7/6,19,20710.84353
2040/7/7,19,25160.61781
2040/7/8,19,34152.02559
2040/7/9,19,19190.92162
2040/7/10,19,28451.22852
2040/7/11,20,26403.05976
2040/7/12,20,29034.87471
2040/7/13,20,37511.64583
2040/7/14,20,29823.36534
2040/7/15,20,21163.90049
2040/7/16,20,30033.21671
2040/7/17,20,30895.31915
2040/7/18,20,20486.37684
2040/7/19,20,26605.87746
2040/7/20,20,24130.25456
2040/7/21,21,26750.97521
2040/7/22,21,34101.11795
2040/7/23,21,26692.02941
2040/7/24,21,22658.00781
2040/7/25,21,27549.80833
2040/7/26,21,27837.93625
2040/7/27,21,24900.22949
2040/7/28,21,24582.19774
2040/7/29,21,27553.59848
2040/7/30,21,25889.54697
2040/7/31,21,31293.16118
2040/8/1,22,29883.08443
2040/8/2,22,31258.27567
2040/8/3,22,27284.94035
2040/8/4,22,25738.85298
2040/8/5,22,22925.84467
2040/8/6,22,31125.65206
2040/8/7,22,27734.00616
2040/8/8,22,21980.55245
2040/8/9,22,21589.25246
2040/8/10,22,23306.28968
2040/8/11,23,23843.86923
2040/8/12,23,21554.90604
2040/8/13,23,30608.54093
2040/8/14,23,31262.56111
2040/8/15,23,26806.5836
2040/8/16,23,21343.35686
2040/8/17,23,19317.12317
2040/8/18,23,30029.36274
2040/8/19,23,26668.25271
2040/8/20,23,24103.3002
2040/8/21,24,30843.97471
2040/8/22,24,29373.22949
2040/8/23,24,19794.04341
2040/8/24,24,26216.72062
2040/8/25,24,29946.73828
2040/8/26,24,17268.57375
2040/8/27,24,21906.66054
2040/8/28,24,23985.61959
2040/8/29,24,31014.53306
2040/8/30,24,21728.47898
2040/8/31,24,19568.42224
2040/9/1,25,21499.24558
2040/9/2,25,26316.41925
2040/9/3,25,28716.01755
2040/9/4,25,24629.65927
2040/9/5,25,27299.48299
2040/9/6,25,24574.10668
2040/9/7,25,23575.67576
2040/9/8,25,25049.20147
2040/9/9,25,30187.4432
2040/9/10,25,25996.34766
2040/9/11,26,27871.5062
2040/9/12,26,23126.34007
2040/9/13,26,19166.75421
2040/9/14,26,19911.26792
2040/9/15,26,16810.74632
2040/9/16,26,19856.58064
2040/9/17,26,17791.03563
2040/9/18,26,22063.91018
2040/9/19,26,17095.86874
2040/9/20,26,17780.26639
2040/9/21,27,17580.05069
2040/9/22,27,21834.67774
2040/9/23,27,19394.21841
2040/9/24,27,24203.86493
2040/9/25,27,28003.21093
2040/9/26,27,22529.24881
2040/9/27,27,23380.85948
2040/9/28,27,22626.5369
2040/9/29,27,21170.48241
2040/9/30,27,17868.66328
2040/10/1,28,19381.26546
2040/10/2,28,15119.11657
2040/10/3,28,17012.91238
2040/10/4,28,18406.7803
2040/10/5,28,17682.78727
2040/10/6,28,14797.32117
2040/10/7,28,13337.73837
2040/10/8,28,14656.9889
2040/10/9,28,18194.05419
2040/10/10,28,15308.56739
2040/10/11,29,16583.37221
2040/10/12,29,19060.04614
2040/10/13,29,17932.15457
2040/10/14,29,18405.3242
2040/10/15,29,17176.12079
2040/10/16,29,16039.51643
2040/10/17,29,16443.30286
2040/10/18,29,14914.65768
2040/10/19,29,14960.815
2040/10/20,29,14918.02008
2040/10/21,30,12302.06377
2040/10/22,30,12442.90426
2040/10/23,30,10638.70971
2040/10/24,30,13070.00768
2040/10/25,30,14691.01645
2040/10/26,30,11704.58804
2040/10/27,30,13070.28134
2040/10/28,30,13673.60892
2040/10/29,30,16305.79779
2040/10/30,30,14638.15234
2040/10/31,30,12444.75685
2040/11/1,31,12217.53765
2040/11/2,31,13852.67993
2040/11/3,31,12108.34019
2040/11/4,31,11828.33797
2040/11/5,31,14312.87379
2040/11/6,31,14300.60068
2040/11/7,31,11845.96938
2040/11/8,31,12532.06131
2040/11/9,31,13689.23025
2040/11/10,31,15904.80214
2040/11/11,32,15588.54835
2040/11/12,32,12590.96257
2040/11/13,32,11942.35439
2040/11/14,32,11257.82239
2040/11/15,32,11665.34951
2040/11/16,32,14271.53655
2040/11/17,32,11004.77439
2040/11/18,32,10173.63223
2040/11/19,32,8813.797393
2040/11/20,32,9483.610146
2040/11/21,33,11539.03403
2040/11/22,33,10431.54856
2040/11/23,33,10806.20913
2040/11/24,33,8550.528124
2040/11/25,33,8738.556976
2040/11/26,33,7117.329125
2040/11/27,33,7617.461827
2040/11/28,33,8928.463608
2040/11/29,33,8505.953621
2040/11/30,33,8959.717172
2040/12/1,34,6885.59015
2040/12/2,34,7934.989644
2040/12/3,34,8950.330387
2040/12/4,34,8827.444286
2040/12/5,34,7735.067159
2040/12/6,34,7181.205127
2040/12/7,34,6671.703787
2040/12/8,34,8338.575584
2040/12/9,34,7541.879926
2040/12/10,34,8375.650431
2040/12/11,35,6881.305982
2040/12/12,35,5780.305453
2040/12/13,35,6094.385303
2040/12/14,35,6134.275334
2040/12/15,35,7558.343362
2040/12/16,35,6624.21195
2040/12/17,35,6834.301576
2040/12/18,35,6761.34611
2040/12/19,35,6818.270303
2040/12/20,35,6131.281196
2040/12/21,36,5947.494778
2040/12/22,36,6537.853418
2040/12/23,36,6303.329064
2040/12/24,36,6791.224644
2040/12/25,36,5672.651228
2040/12/26,36,6536.085575
2040/12/27,36,6486.395684
2040/12/28,36,6262.316508
2040/12/29,36,6542.226842
2040/12/30,36,6208.785485
2040/12/31,36,6109.464594
2041/1/1,1,7024.949812
2041/1/2,1,6575.114814
2041/1/3,1,6412.506648
2041/1/4,1,5657.165171
2041/1/5,1,6424.003809
2041/1/6,1,6973.03301
2041/1/7,1,6840.565299
2041/1/8,1,6048.608863
2041/1/9,1,6330.10351
2041/1/10,1,6212.323612
2041/1/11,2,5920.309765
2041/1/12,2,5447.769359
2041/1/13,2,6161.024734
2041/1/14,2,6217.404937
2041/1/15,2,6625.735718
2041/1/16,2,7051.767144
2041/1/17,2,6093.156048
2041/1/18,2,6186.579539
2041/1/19,2,6041.806981
2041/1/20,2,6437.488826
2041/1/21,3,5776.683298
2041/1/22,3,6462.50995
2041/1/23,3,6447.534393
2041/1/24,3,6960.840425
2041/1/25,3,6471.630164
2041/1/26,3,7679.675018
2041/1/27,3,6168.618468
2041/1/28,3,6651.10897
2041/1/29,3,7387.237413
2041/1/30,3,5925.192782
2041/1/31,3,7102.023329
2041/2/1,4,6423.529269
2041/2/2,4,6919.992741
2041/2/3,4,7044.355859
2041/2/4,4,6440.875128
2041/2/5,4,7010.376213
2041/2/6,4,5949.933548
2041/2/7,4,7151.382681
2041/2/8,4,6276.589644
2041/2/9,4,6638.273782
2041/2/10,4,5947.47796
2041/2/11,5,6113.164436
2041/2/12,5,6437.610292
2041/2/13,5,5938.189245
2041/2/14,5,5485.724079
2041/2/15,5,6396.793797
2041/2/16,5,6023.26731
2041/2/17,5,6469.722277
2041/2/18,5,6911.293146
2041/2/19,5,6058.207321
2041/2/20,5,5963.057204
